Variable,Type,NumUniqueValues,Code,Description,Variable_Type,Positive Above 0,Negative Above 0,Positive Mean,Negative Mean
hg0151_index_min_dd,numerical,605,G0151,"SERVICES PERFORMED BY A QUALIFIED PHYSICAL THERAPIST IN THE HOME HEALTH OR HOSPICE SETTING, EACH 15 MINUTES",Date_Difference,65,1506,303.6857142857143,273.56475047378393
hg0151_max_min_dd,numerical,329,G0151,"SERVICES PERFORMED BY A QUALIFIED PHYSICAL THERAPIST IN THE HOME HEALTH OR HOSPICE SETTING, EACH 15 MINUTES",Date_Difference,53,1222,74.04285714285714,75.35565382185723
hg0154_claim_cnt,numerical,41,G0154,"DIRECT SKILLED NURSING SERVICES OF A LICENSED NURSE (LPN OR RN) IN THE HOME HEALTH OR HOSPICE SETTING, EACH 15 MINUTES",NA,66,1700,0.05569864777849324,0.0834353836847308
hg0154_flag,numerical,2,G0154,"DIRECT SKILLED NURSING SERVICES OF A LICENSED NURSE (LPN OR RN) IN THE HOME HEALTH OR HOSPICE SETTING, EACH 15 MINUTES",NA,66,1700,0.021249195106245976,0.025082255042270976
hg0154_index_max_dd,numerical,592,G0154,"DIRECT SKILLED NURSING SERVICES OF A LICENSED NURSE (LPN OR RN) IN THE HOME HEALTH OR HOSPICE SETTING, EACH 15 MINUTES",Date_Difference,56,1358,285.27272727272725,208.03823529411764
hg0154_index_min_dd,numerical,616,G0154,"DIRECT SKILLED NURSING SERVICES OF A LICENSED NURSE (LPN OR RN) IN THE HOME HEALTH OR HOSPICE SETTING, EACH 15 MINUTES",Date_Difference,58,1450,366.4848484848485,293.2747058823529
hg0154_max_min_dd,numerical,359,G0154,"DIRECT SKILLED NURSING SERVICES OF A LICENSED NURSE (LPN OR RN) IN THE HOME HEALTH OR HOSPICE SETTING, EACH 15 MINUTES",Date_Difference,48,1252,81.21212121212122,85.23647058823529
hg0180_claim_cnt,numerical,8,G0180,"PHYSICIAN CERTIFICATION FOR MEDICARE-COVERED HOME HEALTH SERVICES UNDER A HOME HEALTH PLAN OF CARE (PATIENT NOT PRESENT), INCLUDING CONTACTS WITH HOME HEALTH AGENCY AND REVIEW OF REPORTS OF PATIENT STATUS REQUIRED BY PHYSICIANS TO AFFIRM THE INITIAL IMPLEMENTATION OF THE PLAN OF CARE THAT MEETS PATIENT'S NEEDS, PER CERTIFICATION PERIOD",NA,42,1119,0.014488087572440437,0.021187128376883014
hg0180_flag,numerical,2,G0180,"PHYSICIAN CERTIFICATION FOR MEDICARE-COVERED HOME HEALTH SERVICES UNDER A HOME HEALTH PLAN OF CARE (PATIENT NOT PRESENT), INCLUDING CONTACTS WITH HOME HEALTH AGENCY AND REVIEW OF REPORTS OF PATIENT STATUS REQUIRED BY PHYSICIANS TO AFFIRM THE INITIAL IMPLEMENTATION OF THE PLAN OF CARE THAT MEETS PATIENT'S NEEDS, PER CERTIFICATION PERIOD",NA,42,1119,0.013522215067611075,0.016510025524883072
hg0180_index_max_dd,numerical,521,G0180,"PHYSICIAN CERTIFICATION FOR MEDICARE-COVERED HOME HEALTH SERVICES UNDER A HOME HEALTH PLAN OF CARE (PATIENT NOT PRESENT), INCLUDING CONTACTS WITH HOME HEALTH AGENCY AND REVIEW OF REPORTS OF PATIENT STATUS REQUIRED BY PHYSICIANS TO AFFIRM THE INITIAL IMPLEMENTATION OF THE PLAN OF CARE THAT MEETS PATIENT'S NEEDS, PER CERTIFICATION PERIOD",Date_Difference,37,1001,231.16666666666666,246.67470956210903
hg0180_index_min_dd,numerical,535,G0180,"PHYSICIAN CERTIFICATION FOR MEDICARE-COVERED HOME HEALTH SERVICES UNDER A HOME HEALTH PLAN OF CARE (PATIENT NOT PRESENT), INCLUDING CONTACTS WITH HOME HEALTH AGENCY AND REVIEW OF REPORTS OF PATIENT STATUS REQUIRED BY PHYSICIANS TO AFFIRM THE INITIAL IMPLEMENTATION OF THE PLAN OF CARE THAT MEETS PATIENT'S NEEDS, PER CERTIFICATION PERIOD",Date_Difference,37,1018,234.52380952380952,292.32618409294014
hg0180_max_min_dd,numerical,175,G0180,"PHYSICIAN CERTIFICATION FOR MEDICARE-COVERED HOME HEALTH SERVICES UNDER A HOME HEALTH PLAN OF CARE (PATIENT NOT PRESENT), INCLUDING CONTACTS WITH HOME HEALTH AGENCY AND REVIEW OF REPORTS OF PATIENT STATUS REQUIRED BY PHYSICIANS TO AFFIRM THE INITIAL IMPLEMENTATION OF THE PLAN OF CARE THAT MEETS PATIENT'S NEEDS, PER CERTIFICATION PERIOD",Date_Difference,3,206,3.357142857142857,45.6514745308311
hg0283_claim_cnt,numerical,51,G0283,"ELECTRICAL STIMULATION (UNATTENDED), TO ONE OR MORE AREAS FOR INDICATION(S) OTHER THAN WOUND CARE, AS PART OF A THERAPY PLAN OF CARE",NA,42,1215,0.10367031551835158,0.12853917995780278
hg0283_flag,numerical,2,G0283,"ELECTRICAL STIMULATION (UNATTENDED), TO ONE OR MORE AREAS FOR INDICATION(S) OTHER THAN WOUND CARE, AS PART OF A THERAPY PLAN OF CARE",NA,42,1215,0.013522215067611075,0.017926435221387788
hg0283_index_max_dd,numerical,552,G0283,"ELECTRICAL STIMULATION (UNATTENDED), TO ONE OR MORE AREAS FOR INDICATION(S) OTHER THAN WOUND CARE, AS PART OF A THERAPY PLAN OF CARE",Date_Difference,42,1202,311.2142857142857,271.81481481481484
hg0283_index_min_dd,numerical,589,G0283,"ELECTRICAL STIMULATION (UNATTENDED), TO ONE OR MORE AREAS FOR INDICATION(S) OTHER THAN WOUND CARE, AS PART OF A THERAPY PLAN OF CARE",Date_Difference,42,1211,367.42857142857144,341.7753086419753
hg0283_max_min_dd,numerical,264,G0283,"ELECTRICAL STIMULATION (UNATTENDED), TO ONE OR MORE AREAS FOR INDICATION(S) OTHER THAN WOUND CARE, AS PART OF A THERAPY PLAN OF CARE",Date_Difference,32,1010,56.214285714285715,69.96049382716049
hg0299_claim_cnt,numerical,22,G0299,"DIRECT SKILLED NURSING SERVICES OF A REGISTERED NURSE (RN) IN THE HOME HEALTH OR HOSPICE SETTING, EACH 15 MINUTES",NA,31,1018,0.023824855119124275,0.031647904156277204
hg0299_flag,numerical,2,G0299,"DIRECT SKILLED NURSING SERVICES OF A REGISTERED NURSE (RN) IN THE HOME HEALTH OR HOSPICE SETTING, EACH 15 MINUTES",NA,31,1018,0.009980682549903412,0.015019844490018738
hg0299_index_max_dd,numerical,247,G0299,"DIRECT SKILLED NURSING SERVICES OF A REGISTERED NURSE (RN) IN THE HOME HEALTH OR HOSPICE SETTING, EACH 15 MINUTES",Date_Difference,24,612,104.90322580645162,57.25147347740668
hg0299_index_min_dd,numerical,338,G0299,"DIRECT SKILLED NURSING SERVICES OF A REGISTERED NURSE (RN) IN THE HOME HEALTH OR HOSPICE SETTING, EACH 15 MINUTES",Date_Difference,24,677,161.74193548387098,99.12966601178782
hg0299_max_min_dd,numerical,191,G0299,"DIRECT SKILLED NURSING SERVICES OF A REGISTERED NURSE (RN) IN THE HOME HEALTH OR HOSPICE SETTING, EACH 15 MINUTES",Date_Difference,18,545,56.83870967741935,41.87819253438114
hg0378_claim_cnt,numerical,10,G0378,"HOSPITAL OBSERVATION SERVICE, PER HOUR",NA,85,2816,0.03316162266580811,0.056317039703734306
hg0378_flag,numerical,2,G0378,"HOSPITAL OBSERVATION SERVICE, PER HOUR",NA,85,2816,0.027366387636831937,0.04154801776413828
hg0378_index_max_dd,numerical,654,G0378,"HOSPITAL OBSERVATION SERVICE, PER HOUR",Date_Difference,76,2387,217,200.1583806818182
hg0378_index_min_dd,numerical,685,G0378,"HOSPITAL OBSERVATION SERVICE, PER HOUR",Date_Difference,77,2460,227.1764705882353,230.2958096590909
hg0378_max_min_dd,numerical,256,G0378,"HOSPITAL OBSERVATION SERVICE, PER HOUR",Date_Difference,23,876,10.176470588235293,30.137428977272727
hg0416_claim_cnt,numerical,7,G0416,"SURGICAL PATHOLOGY, GROSS AND MICROSCOPIC EXAMINATIONS, FOR PROSTATE NEEDLE BIOPSY, ANY METHOD",NA,64,2513,0.021571152607855762,0.043259512814081476
hg0416_flag,numerical,2,G0416,"SURGICAL PATHOLOGY, GROSS AND MICROSCOPIC EXAMINATIONS, FOR PROSTATE NEEDLE BIOPSY, ANY METHOD",NA,64,2513,0.0206052801030264,0.03707747465954527
hg0416_index_max_dd,numerical,523,G0416,"SURGICAL PATHOLOGY, GROSS AND MICROSCOPIC EXAMINATIONS, FOR PROSTATE NEEDLE BIOPSY, ANY METHOD",Date_Difference,62,2415,301.78125,129.8726621567847
hg0416_index_min_dd,numerical,535,G0416,"SURGICAL PATHOLOGY, GROSS AND MICROSCOPIC EXAMINATIONS, FOR PROSTATE NEEDLE BIOPSY, ANY METHOD",Date_Difference,62,2421,309.8125,134.81695185037805
hg0416_max_min_dd,numerical,57,G0416,"SURGICAL PATHOLOGY, GROSS AND MICROSCOPIC EXAMINATIONS, FOR PROSTATE NEEDLE BIOPSY, ANY METHOD",Date_Difference,2,97,8.03125,4.944289693593315
hg0438_claim_cnt,numerical,5,G0438,"ANNUAL WELLNESS VISIT; INCLUDES A PERSONALIZED PREVENTION PLAN OF SERVICE (PPS), INITIAL VISIT",NA,46,1719,0.015453960077269801,0.027413429334434986
hg0438_flag,numerical,2,G0438,"ANNUAL WELLNESS VISIT; INCLUDES A PERSONALIZED PREVENTION PLAN OF SERVICE (PPS), INITIAL VISIT",NA,46,1719,0.014810045074050225,0.025362586128037535
hg0438_index_max_dd,numerical,658,G0438,"ANNUAL WELLNESS VISIT; INCLUDES A PERSONALIZED PREVENTION PLAN OF SERVICE (PPS), INITIAL VISIT",Date_Difference,46,1695,320.9347826086956,332.08376963350787
hg0438_index_min_dd,numerical,662,G0438,"ANNUAL WELLNESS VISIT; INCLUDES A PERSONALIZED PREVENTION PLAN OF SERVICE (PPS), INITIAL VISIT",Date_Difference,46,1698,320.9347826086956,345.91157649796395
hg0438_max_min_dd,numerical,77,G0438,"ANNUAL WELLNESS VISIT; INCLUDES A PERSONALIZED PREVENTION PLAN OF SERVICE (PPS), INITIAL VISIT",Date_Difference,0,83,0,13.827806864456079
hg0439_claim_cnt,numerical,6,G0439,"ANNUAL WELLNESS VISIT, INCLUDES A PERSONALIZED PREVENTION PLAN OF SERVICE (PPS), SUBSEQUENT VISIT",NA,159,3642,0.07147456535737283,0.07067294214851645
hg0439_flag,numerical,2,G0439,"ANNUAL WELLNESS VISIT, INCLUDES A PERSONALIZED PREVENTION PLAN OF SERVICE (PPS), SUBSEQUENT VISIT",NA,159,3642,0.05119124275595621,0.05373504286114759
hg0439_index_max_dd,numerical,692,G0439,"ANNUAL WELLNESS VISIT, INCLUDES A PERSONALIZED PREVENTION PLAN OF SERVICE (PPS), SUBSEQUENT VISIT",Date_Difference,157,3558,259.12578616352204,255.66227347611203
hg0439_index_min_dd,numerical,725,G0439,"ANNUAL WELLNESS VISIT, INCLUDES A PERSONALIZED PREVENTION PLAN OF SERVICE (PPS), SUBSEQUENT VISIT",Date_Difference,157,3600,384.29559748427675,358.612300933553
hg0439_max_min_dd,numerical,314,G0439,"ANNUAL WELLNESS VISIT, INCLUDES A PERSONALIZED PREVENTION PLAN OF SERVICE (PPS), SUBSEQUENT VISIT",Date_Difference,51,974,125.16981132075472,102.95002745744097
hg0461_claim_cnt,numerical,6,G0461,"IMMUNOHISTOCHEMISTRY OR IMMUNOCYTOCHEMISTRY, PER SPECIMEN; FIRST SINGLE OR MULTIPLEX ANTIBODY STAIN",NA,41,1214,0.015453960077269801,0.022264189916933474
hg0461_flag,numerical,2,G0461,"IMMUNOHISTOCHEMISTRY OR IMMUNOCYTOCHEMISTRY, PER SPECIMEN; FIRST SINGLE OR MULTIPLEX ANTIBODY STAIN",NA,41,1214,0.013200257566001287,0.017911680953715862
hg0461_index_max_dd,numerical,360,G0461,"IMMUNOHISTOCHEMISTRY OR IMMUNOCYTOCHEMISTRY, PER SPECIMEN; FIRST SINGLE OR MULTIPLEX ANTIBODY STAIN",Date_Difference,27,640,221.1951219512195,119.34431630971993
hg0461_index_min_dd,numerical,365,G0461,"IMMUNOHISTOCHEMISTRY OR IMMUNOCYTOCHEMISTRY, PER SPECIMEN; FIRST SINGLE OR MULTIPLEX ANTIBODY STAIN",Date_Difference,27,665,222.0487804878049,121.62767710049424
hg0461_max_min_dd,numerical,44,G0461,"IMMUNOHISTOCHEMISTRY OR IMMUNOCYTOCHEMISTRY, PER SPECIMEN; FIRST SINGLE OR MULTIPLEX ANTIBODY STAIN",Date_Difference,1,55,0.8536585365853658,2.2833607907743
hg0463_claim_cnt,numerical,55,G0463,HOSPITAL OUTPATIENT CLINIC VISIT FOR ASSESSMENT AND MANAGEMENT OF A PATIENT,NA,386,9474,0.4993560849967804,0.5416734290393497
hg0463_flag,numerical,2,G0463,HOSPITAL OUTPATIENT CLINIC VISIT FOR ASSESSMENT AND MANAGEMENT OF A PATIENT,NA,386,9474,0.12427559562137798,0.13978193192380897
hg0463_index_max_dd,numerical,673,G0463,HOSPITAL OUTPATIENT CLINIC VISIT FOR ASSESSMENT AND MANAGEMENT OF A PATIENT,Date_Difference,229,6246,90.07772020725389,89.85623812539582
hg0463_index_min_dd,numerical,732,G0463,HOSPITAL OUTPATIENT CLINIC VISIT FOR ASSESSMENT AND MANAGEMENT OF A PATIENT,Date_Difference,300,7893,249.70466321243524,258.8975089719232
hg0463_max_min_dd,numerical,726,G0463,HOSPITAL OUTPATIENT CLINIC VISIT FOR ASSESSMENT AND MANAGEMENT OF A PATIENT,Date_Difference,219,5551,159.62694300518135,169.04127084652734
hg8417_claim_cnt,numerical,19,G8417,BMI IS DOCUMENTED ABOVE NORMAL PARAMETERS AND A FOLLOW-UP PLAN IS DOCUMENTED,NA,100,1575,0.061171925305859624,0.051064520412529325
hg8417_flag,numerical,2,G8417,BMI IS DOCUMENTED ABOVE NORMAL PARAMETERS AND A FOLLOW-UP PLAN IS DOCUMENTED,NA,100,1575,0.03219575016097875,0.023237971583280465
hg8417_index_max_dd,numerical,597,G8417,BMI IS DOCUMENTED ABOVE NORMAL PARAMETERS AND A FOLLOW-UP PLAN IS DOCUMENTED,Date_Difference,96,1485,254.55,232.03238095238095
hg8417_index_min_dd,numerical,642,G8417,BMI IS DOCUMENTED ABOVE NORMAL PARAMETERS AND A FOLLOW-UP PLAN IS DOCUMENTED,Date_Difference,98,1527,343.82,339.1980952380952
hg8417_max_min_dd,numerical,394,G8417,BMI IS DOCUMENTED ABOVE NORMAL PARAMETERS AND A FOLLOW-UP PLAN IS DOCUMENTED,Date_Difference,33,699,89.27,107.16571428571429
hg8419_claim_cnt,numerical,21,G8419,"BMI DOCUMENTED OUTSIDE NORMAL PARAMETERS, NO FOLLOW-UP PLAN DOCUMENTED, NO REASON GIVEN",NA,52,1020,0.056664520283322604,0.04112014400165248
hg8419_flag,numerical,2,G8419,"BMI DOCUMENTED OUTSIDE NORMAL PARAMETERS, NO FOLLOW-UP PLAN DOCUMENTED, NO REASON GIVEN",NA,52,1020,0.01674179008370895,0.015049353025362587
hg8419_index_max_dd,numerical,454,G8419,"BMI DOCUMENTED OUTSIDE NORMAL PARAMETERS, NO FOLLOW-UP PLAN DOCUMENTED, NO REASON GIVEN",Date_Difference,40,927,189.42307692307693,214.38823529411764
hg8419_index_min_dd,numerical,530,G8419,"BMI DOCUMENTED OUTSIDE NORMAL PARAMETERS, NO FOLLOW-UP PLAN DOCUMENTED, NO REASON GIVEN",Date_Difference,50,978,345.5769230769231,339.5578431372549
hg8419_max_min_dd,numerical,337,G8419,"BMI DOCUMENTED OUTSIDE NORMAL PARAMETERS, NO FOLLOW-UP PLAN DOCUMENTED, NO REASON GIVEN",Date_Difference,30,499,156.15384615384616,125.16960784313726
hg8420_claim_cnt,numerical,24,G8420,BMI IS DOCUMENTED WITHIN NORMAL PARAMETERS AND NO FOLLOW-UP PLAN IS REQUIRED,NA,146,2822,0.11010946555054733,0.10292577127934255
hg8420_flag,numerical,2,G8420,BMI IS DOCUMENTED WITHIN NORMAL PARAMETERS AND NO FOLLOW-UP PLAN IS REQUIRED,NA,146,2822,0.04700579523502898,0.04163654337016982
hg8420_index_max_dd,numerical,678,G8420,BMI IS DOCUMENTED WITHIN NORMAL PARAMETERS AND NO FOLLOW-UP PLAN IS REQUIRED,Date_Difference,122,2546,209.25342465753425,213.55563430191353
hg8420_index_min_dd,numerical,698,G8420,BMI IS DOCUMENTED WITHIN NORMAL PARAMETERS AND NO FOLLOW-UP PLAN IS REQUIRED,Date_Difference,136,2717,330.0068493150685,335.1002834868887
hg8420_max_min_dd,numerical,543,G8420,BMI IS DOCUMENTED WITHIN NORMAL PARAMETERS AND NO FOLLOW-UP PLAN IS REQUIRED,Date_Difference,69,1342,120.75342465753425,121.5446491849752
hg8427_claim_cnt,numerical,42,G8427,"ELIGIBLE CLINICIAN ATTESTS TO DOCUMENTING IN THE MEDICAL RECORD THEY OBTAINED, UPDATED, OR REVIEWED THE PATIENT'S CURRENT MEDICATIONS",NA,531,9371,0.604636188023181,0.4393083199315402
hg8427_flag,numerical,2,G8427,"ELIGIBLE CLINICIAN ATTESTS TO DOCUMENTING IN THE MEDICAL RECORD THEY OBTAINED, UPDATED, OR REVIEWED THE PATIENT'S CURRENT MEDICATIONS",NA,531,9371,0.17095943335479716,0.13826224235360077
hg8427_index_max_dd,numerical,731,G8427,"ELIGIBLE CLINICIAN ATTESTS TO DOCUMENTING IN THE MEDICAL RECORD THEY OBTAINED, UPDATED, OR REVIEWED THE PATIENT'S CURRENT MEDICATIONS",Date_Difference,440,8176,193.90395480225988,195.57091025504215
hg8427_index_min_dd,numerical,731,G8427,"ELIGIBLE CLINICIAN ATTESTS TO DOCUMENTING IN THE MEDICAL RECORD THEY OBTAINED, UPDATED, OR REVIEWED THE PATIENT'S CURRENT MEDICATIONS",Date_Difference,509,8909,377.16007532956684,356.9564614235407
hg8427_max_min_dd,numerical,720,G8427,"ELIGIBLE CLINICIAN ATTESTS TO DOCUMENTING IN THE MEDICAL RECORD THEY OBTAINED, UPDATED, OR REVIEWED THE PATIENT'S CURRENT MEDICATIONS",Date_Difference,312,5414,183.25612052730696,161.38555116849855
hg8482_claim_cnt,numerical,19,G8482,INFLUENZA IMMUNIZATION ADMINISTERED OR PREVIOUSLY RECEIVED,NA,96,1835,0.06374758531873792,0.05786623780928633
hg8482_flag,numerical,2,G8482,INFLUENZA IMMUNIZATION ADMINISTERED OR PREVIOUSLY RECEIVED,NA,96,1835,0.030907920154539602,0.02707408117798073
hg8482_index_max_dd,numerical,594,G8482,INFLUENZA IMMUNIZATION ADMINISTERED OR PREVIOUSLY RECEIVED,Date_Difference,85,1647,208.67708333333334,223.44795640326976
hg8482_index_min_dd,numerical,659,G8482,INFLUENZA IMMUNIZATION ADMINISTERED OR PREVIOUSLY RECEIVED,Date_Difference,95,1731,313.4791666666667,329.65231607629426
hg8482_max_min_dd,numerical,425,G8482,INFLUENZA IMMUNIZATION ADMINISTERED OR PREVIOUSLY RECEIVED,Date_Difference,52,814,104.80208333333333,106.20435967302453
hg8484_claim_cnt,numerical,20,G8484,"INFLUENZA IMMUNIZATION WAS NOT ADMINISTERED, REASON NOT GIVEN",NA,96,1366,0.1056020605280103,0.050666155185387377
hg8484_flag,numerical,2,G8484,"INFLUENZA IMMUNIZATION WAS NOT ADMINISTERED, REASON NOT GIVEN",NA,96,1366,0.030907920154539602,0.020154329639848326
hg8484_index_max_dd,numerical,502,G8484,"INFLUENZA IMMUNIZATION WAS NOT ADMINISTERED, REASON NOT GIVEN",Date_Difference,73,1127,163.4375,178.69033674963396
hg8484_index_min_dd,numerical,598,G8484,"INFLUENZA IMMUNIZATION WAS NOT ADMINISTERED, REASON NOT GIVEN",Date_Difference,87,1293,346.78125,317.25183016105416
hg8484_max_min_dd,numerical,409,G8484,"INFLUENZA IMMUNIZATION WAS NOT ADMINISTERED, REASON NOT GIVEN",Date_Difference,57,702,183.34375,138.5614934114202
hg8539_claim_cnt,numerical,24,G8539,"FUNCTIONAL OUTCOME ASSESSMENT DOCUMENTED AS POSITIVE USING A STANDARDIZED TOOL AND A CARE PLAN BASED ON IDENTIFIED DEFICIENCIES ON THE DATE OF FUNCTIONAL OUTCOME ASSESSMENT, IS DOCUMENTED",NA,44,1144,0.02962009014810045,0.036192218599229824
hg8539_flag,numerical,2,G8539,"FUNCTIONAL OUTCOME ASSESSMENT DOCUMENTED AS POSITIVE USING A STANDARDIZED TOOL AND A CARE PLAN BASED ON IDENTIFIED DEFICIENCIES ON THE DATE OF FUNCTIONAL OUTCOME ASSESSMENT, IS DOCUMENTED",NA,44,1144,0.014166130070830651,0.016878882216681174
hg8539_index_max_dd,numerical,518,G8539,"FUNCTIONAL OUTCOME ASSESSMENT DOCUMENTED AS POSITIVE USING A STANDARDIZED TOOL AND A CARE PLAN BASED ON IDENTIFIED DEFICIENCIES ON THE DATE OF FUNCTIONAL OUTCOME ASSESSMENT, IS DOCUMENTED",Date_Difference,43,1132,267.95454545454544,247.2062937062937
hg8539_index_min_dd,numerical,565,G8539,"FUNCTIONAL OUTCOME ASSESSMENT DOCUMENTED AS POSITIVE USING A STANDARDIZED TOOL AND A CARE PLAN BASED ON IDENTIFIED DEFICIENCIES ON THE DATE OF FUNCTIONAL OUTCOME ASSESSMENT, IS DOCUMENTED",Date_Difference,43,1134,317.45454545454544,311.2132867132867
hg8539_max_min_dd,numerical,237,G8539,"FUNCTIONAL OUTCOME ASSESSMENT DOCUMENTED AS POSITIVE USING A STANDARDIZED TOOL AND A CARE PLAN BASED ON IDENTIFIED DEFICIENCIES ON THE DATE OF FUNCTIONAL OUTCOME ASSESSMENT, IS DOCUMENTED",Date_Difference,14,405,49.5,64.00699300699301
hg8553_claim_cnt,numerical,19,G8553,PRESCRIPTION(S) GENERATED AND TRANSMITTED VIA A QUALIFIED ERX SYSTEM,NA,217,3668,0.13264649066323245,0.1018487097392921
hg8553_flag,numerical,2,G8553,PRESCRIPTION(S) GENERATED AND TRANSMITTED VIA A QUALIFIED ERX SYSTEM,NA,217,3668,0.06986477784932389,0.05411865382061761
hg8553_index_max_dd,numerical,704,G8553,PRESCRIPTION(S) GENERATED AND TRANSMITTED VIA A QUALIFIED ERX SYSTEM,Date_Difference,217,3665,430.889400921659,438.10796074154854
hg8553_index_min_dd,numerical,660,G8553,PRESCRIPTION(S) GENERATED AND TRANSMITTED VIA A QUALIFIED ERX SYSTEM,Date_Difference,217,3666,509.7511520737327,516.4558342420938
hg8553_max_min_dd,numerical,480,G8553,PRESCRIPTION(S) GENERATED AND TRANSMITTED VIA A QUALIFIED ERX SYSTEM,Date_Difference,92,1448,78.86175115207374,78.34787350054526
hg8730_claim_cnt,numerical,47,G8730,PAIN ASSESSMENT DOCUMENTED AS POSITIVE USING A STANDARDIZED TOOL AND A FOLLOW-UP PLAN IS DOCUMENTED,NA,82,1663,0.07726980038634901,0.08491081045192322
hg8730_flag,numerical,2,G8730,PAIN ASSESSMENT DOCUMENTED AS POSITIVE USING A STANDARDIZED TOOL AND A FOLLOW-UP PLAN IS DOCUMENTED,NA,82,1663,0.026400515132002575,0.024536347138409784
hg8730_index_max_dd,numerical,605,G8730,PAIN ASSESSMENT DOCUMENTED AS POSITIVE USING A STANDARDIZED TOOL AND A FOLLOW-UP PLAN IS DOCUMENTED,Date_Difference,79,1629,294.780487804878,245.47203848466626
hg8730_index_min_dd,numerical,632,G8730,PAIN ASSESSMENT DOCUMENTED AS POSITIVE USING A STANDARDIZED TOOL AND A FOLLOW-UP PLAN IS DOCUMENTED,Date_Difference,79,1649,350.4878048780488,323.1088394467829
hg8730_max_min_dd,numerical,350,G8730,PAIN ASSESSMENT DOCUMENTED AS POSITIVE USING A STANDARDIZED TOOL AND A FOLLOW-UP PLAN IS DOCUMENTED,Date_Difference,31,753,55.707317073170735,77.63680096211665
hg8752_claim_cnt,numerical,18,G8752,MOST RECENT SYSTOLIC BLOOD PRESSURE < 140 MMHG,NA,55,981,0.03734707018673535,0.03260693155495227
hg8752_flag,numerical,2,G8752,MOST RECENT SYSTOLIC BLOOD PRESSURE < 140 MMHG,NA,55,981,0.017707662588538314,0.014473936586157546
hg8752_index_max_dd,numerical,475,G8752,MOST RECENT SYSTOLIC BLOOD PRESSURE < 140 MMHG,Date_Difference,53,930,229.3090909090909,229.43628950050967
hg8752_index_min_dd,numerical,531,G8752,MOST RECENT SYSTOLIC BLOOD PRESSURE < 140 MMHG,Date_Difference,54,958,341.25454545454545,339.46483180428135
hg8752_max_min_dd,numerical,298,G8752,MOST RECENT SYSTOLIC BLOOD PRESSURE < 140 MMHG,Date_Difference,29,462,111.94545454545455,110.02854230377166
hg8754_claim_cnt,numerical,20,G8754,MOST RECENT DIASTOLIC BLOOD PRESSURE < 90 MMHG,NA,63,1057,0.04346426271732132,0.03796273071986072
hg8754_flag,numerical,2,G8754,MOST RECENT DIASTOLIC BLOOD PRESSURE < 90 MMHG,NA,63,1057,0.020283322601416614,0.015595260929223777
hg8754_index_max_dd,numerical,487,G8754,MOST RECENT DIASTOLIC BLOOD PRESSURE < 90 MMHG,Date_Difference,61,990,229.68253968253967,224.23651844843897
hg8754_index_min_dd,numerical,551,G8754,MOST RECENT DIASTOLIC BLOOD PRESSURE < 90 MMHG,Date_Difference,62,1029,355.6507936507937,343.317880794702
hg8754_max_min_dd,numerical,321,G8754,MOST RECENT DIASTOLIC BLOOD PRESSURE < 90 MMHG,Date_Difference,34,529,125.96825396825396,119.081362346263
hg8783_claim_cnt,numerical,17,G8783,"NORMAL BLOOD PRESSURE READING DOCUMENTED, FOLLOW-UP NOT REQUIRED",NA,74,1405,0.03960077269800386,0.03808076486123611
hg8783_flag,numerical,2,G8783,"NORMAL BLOOD PRESSURE READING DOCUMENTED, FOLLOW-UP NOT REQUIRED",NA,74,1405,0.023824855119124275,0.020729746079053365
hg8783_index_max_dd,numerical,512,G8783,"NORMAL BLOOD PRESSURE READING DOCUMENTED, FOLLOW-UP NOT REQUIRED",Date_Difference,63,1244,236.45945945945945,191.40071174377223
hg8783_index_min_dd,numerical,568,G8783,"NORMAL BLOOD PRESSURE READING DOCUMENTED, FOLLOW-UP NOT REQUIRED",Date_Difference,67,1295,296.18918918918916,256.2932384341637
