Column,Type,NumUniqueValues,Code,Description,Class
g530000_flag,numerical,2,530000,URINARY ANTI-INFECTIVES***,GPI-6
g530000_index_max_dd,numerical,688,530000,URINARY ANTI-INFECTIVES***,GPI-6
g530000_index_min_dd,numerical,710,530000,URINARY ANTI-INFECTIVES***,GPI-6
g530000_max_min_dd,numerical,461,530000,URINARY ANTI-INFECTIVES***,GPI-6
g541000_claim_cnt,numerical,35,541000,URINARY ANTISPASMODIC - ANTIMUSCARINIC (ANTICHOLINERGIC)**,GPI-6
g541000_flag,numerical,2,541000,URINARY ANTISPASMODIC - ANTIMUSCARINIC (ANTICHOLINERGIC)**,GPI-6
g541000_index_max_dd,numerical,723,541000,URINARY ANTISPASMODIC - ANTIMUSCARINIC (ANTICHOLINERGIC)**,GPI-6
g541000_index_min_dd,numerical,728,541000,URINARY ANTISPASMODIC - ANTIMUSCARINIC (ANTICHOLINERGIC)**,GPI-6
g541000_max_min_dd,numerical,710,541000,URINARY ANTISPASMODIC - ANTIMUSCARINIC (ANTICHOLINERGIC)**,GPI-6
g542000_claim_cnt,numerical,25,542000,URINARY ANTISPASMODICS - BETA-3 ADRENERGIC AGONISTS***,GPI-6
g542000_flag,numerical,2,542000,URINARY ANTISPASMODICS - BETA-3 ADRENERGIC AGONISTS***,GPI-6
g542000_index_max_dd,numerical,372,542000,URINARY ANTISPASMODICS - BETA-3 ADRENERGIC AGONISTS***,GPI-6
g542000_index_min_dd,numerical,435,542000,URINARY ANTISPASMODICS - BETA-3 ADRENERGIC AGONISTS***,GPI-6
g542000_max_min_dd,numerical,274,542000,URINARY ANTISPASMODICS - BETA-3 ADRENERGIC AGONISTS***,GPI-6
g563000_claim_cnt,numerical,18,563000,URINARY ANALGESICS***,GPI-6
g563000_flag,numerical,2,563000,URINARY ANALGESICS***,GPI-6
g563000_index_max_dd,numerical,701,563000,URINARY ANALGESICS***,GPI-6
g563000_index_min_dd,numerical,708,563000,URINARY ANALGESICS***,GPI-6
g563000_max_min_dd,numerical,360,563000,URINARY ANALGESICS***,GPI-6
g568510_claim_cnt,numerical,38,568510,5-ALPHA REDUCTASE INHIBITORS***,GPI-6
g568510_flag,numerical,2,568510,5-ALPHA REDUCTASE INHIBITORS***,GPI-6
g568510_index_max_dd,numerical,720,568510,5-ALPHA REDUCTASE INHIBITORS***,GPI-6
g568510_index_min_dd,numerical,729,568510,5-ALPHA REDUCTASE INHIBITORS***,GPI-6
g568510_max_min_dd,numerical,728,568510,5-ALPHA REDUCTASE INHIBITORS***,GPI-6
g568520_claim_cnt,numerical,43,568520,ALPHA 1-ADRENOCEPTOR ANTAGONISTS***,GPI-6
g568520_flag,numerical,2,568520,ALPHA 1-ADRENOCEPTOR ANTAGONISTS***,GPI-6
g568520_index_max_dd,numerical,732,568520,ALPHA 1-ADRENOCEPTOR ANTAGONISTS***,GPI-6
g568520_index_min_dd,numerical,732,568520,ALPHA 1-ADRENOCEPTOR ANTAGONISTS***,GPI-6
g568520_max_min_dd,numerical,731,568520,ALPHA 1-ADRENOCEPTOR ANTAGONISTS***,GPI-6
g571000_claim_cnt,numerical,52,571000,BENZODIAZEPINES***,GPI-6
g571000_flag,numerical,2,571000,BENZODIAZEPINES***,GPI-6
g571000_index_max_dd,numerical,729,571000,BENZODIAZEPINES***,GPI-6
g571000_index_min_dd,numerical,731,571000,BENZODIAZEPINES***,GPI-6
g571000_max_min_dd,numerical,732,571000,BENZODIAZEPINES***,GPI-6
g572000_claim_cnt,numerical,33,572000,ANTIANXIETY AGENTS - MISC.***,GPI-6
g572000_flag,numerical,2,572000,ANTIANXIETY AGENTS - MISC.***,GPI-6
g572000_index_max_dd,numerical,626,572000,ANTIANXIETY AGENTS - MISC.***,GPI-6
g572000_index_min_dd,numerical,661,572000,ANTIANXIETY AGENTS - MISC.***,GPI-6
g572000_max_min_dd,numerical,484,572000,ANTIANXIETY AGENTS - MISC.***,GPI-6
g580300_claim_cnt,numerical,30,580300,ALPHA-2 RECEPTOR ANTAGONISTS (TETRACYCLICS)***,GPI-6
g580300_flag,numerical,2,580300,ALPHA-2 RECEPTOR ANTAGONISTS (TETRACYCLICS)***,GPI-6
g580300_index_max_dd,numerical,455,580300,ALPHA-2 RECEPTOR ANTAGONISTS (TETRACYCLICS)***,GPI-6
g580300_index_min_dd,numerical,580,580300,ALPHA-2 RECEPTOR ANTAGONISTS (TETRACYCLICS)***,GPI-6
g580300_max_min_dd,numerical,440,580300,ALPHA-2 RECEPTOR ANTAGONISTS (TETRACYCLICS)***,GPI-6
g581200_claim_cnt,numerical,33,581200,SEROTONIN MODULATORS***,GPI-6
g581200_flag,numerical,2,581200,SEROTONIN MODULATORS***,GPI-6
g581200_index_max_dd,numerical,637,581200,SEROTONIN MODULATORS***,GPI-6
g581200_index_min_dd,numerical,677,581200,SEROTONIN MODULATORS***,GPI-6
g581200_max_min_dd,numerical,640,581200,SEROTONIN MODULATORS***,GPI-6
g581600_claim_cnt,numerical,49,581600,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS)***,GPI-6
g581600_flag,numerical,2,581600,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS)***,GPI-6
g581600_index_max_dd,numerical,716,581600,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS)***,GPI-6
g581600_index_min_dd,numerical,729,581600,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS)***,GPI-6
g581600_max_min_dd,numerical,726,581600,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS)***,GPI-6
g581800_claim_cnt,numerical,45,581800,SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITORS (SNRIS)***,GPI-6
g581800_flag,numerical,2,581800,SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITORS (SNRIS)***,GPI-6
g581800_index_max_dd,numerical,591,581800,SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITORS (SNRIS)***,GPI-6
g581800_index_min_dd,numerical,665,581800,SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITORS (SNRIS)***,GPI-6
g581800_max_min_dd,numerical,622,581800,SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITORS (SNRIS)***,GPI-6
g582000_claim_cnt,numerical,35,582000,TRICYCLIC AGENTS***,GPI-6
g582000_flag,numerical,2,582000,TRICYCLIC AGENTS***,GPI-6
g582000_index_max_dd,numerical,609,582000,TRICYCLIC AGENTS***,GPI-6
g582000_index_min_dd,numerical,609,582000,TRICYCLIC AGENTS***,GPI-6
g582000_max_min_dd,numerical,557,582000,TRICYCLIC AGENTS***,GPI-6
g583000_claim_cnt,numerical,37,583000,ANTIDEPRESSANTS - MISC.***,GPI-6
g583000_flag,numerical,2,583000,ANTIDEPRESSANTS - MISC.***,GPI-6
g583000_index_max_dd,numerical,493,583000,ANTIDEPRESSANTS - MISC.***,GPI-6
g583000_index_min_dd,numerical,543,583000,ANTIDEPRESSANTS - MISC.***,GPI-6
g583000_max_min_dd,numerical,508,583000,ANTIDEPRESSANTS - MISC.***,GPI-6
g592000_claim_cnt,numerical,28,592000,PHENOTHIAZINES***,GPI-6
g592000_flag,numerical,2,592000,PHENOTHIAZINES***,GPI-6
g592000_index_max_dd,numerical,557,592000,PHENOTHIAZINES***,GPI-6
g592000_index_min_dd,numerical,608,592000,PHENOTHIAZINES***,GPI-6
g592000_max_min_dd,numerical,299,592000,PHENOTHIAZINES***,GPI-6
g602010_claim_cnt,numerical,36,602010,BENZODIAZEPINE HYPNOTICS***,GPI-6
g602010_flag,numerical,2,602010,BENZODIAZEPINE HYPNOTICS***,GPI-6
g602010_index_max_dd,numerical,605,602010,BENZODIAZEPINE HYPNOTICS***,GPI-6
g602010_index_min_dd,numerical,662,602010,BENZODIAZEPINE HYPNOTICS***,GPI-6
g602010_max_min_dd,numerical,550,602010,BENZODIAZEPINE HYPNOTICS***,GPI-6
g602040_claim_cnt,numerical,44,602040,NON-BENZODIAZEPINE - GABA-RECEPTOR MODULATORS***,GPI-6
g602040_flag,numerical,2,602040,NON-BENZODIAZEPINE - GABA-RECEPTOR MODULATORS***,GPI-6
g602040_index_max_dd,numerical,712,602040,NON-BENZODIAZEPINE - GABA-RECEPTOR MODULATORS***,GPI-6
g602040_index_min_dd,numerical,715,602040,NON-BENZODIAZEPINE - GABA-RECEPTOR MODULATORS***,GPI-6
g602040_max_min_dd,numerical,694,602040,NON-BENZODIAZEPINE - GABA-RECEPTOR MODULATORS***,GPI-6
g620510_claim_cnt,numerical,32,620510,CHOLINOMIMETICS - ACHE INHIBITORS***,GPI-6
g620510_flag,numerical,2,620510,CHOLINOMIMETICS - ACHE INHIBITORS***,GPI-6
g620510_index_max_dd,numerical,498,620510,CHOLINOMIMETICS - ACHE INHIBITORS***,GPI-6
g620510_index_min_dd,numerical,603,620510,CHOLINOMIMETICS - ACHE INHIBITORS***,GPI-6
g620510_max_min_dd,numerical,602,620510,CHOLINOMIMETICS - ACHE INHIBITORS***,GPI-6
g641000_claim_cnt,numerical,32,641000,SALICYLATES***,GPI-6
g641000_flag,numerical,2,641000,SALICYLATES***,GPI-6
g641000_index_max_dd,numerical,697,641000,SALICYLATES***,GPI-6
g641000_index_min_dd,numerical,715,641000,SALICYLATES***,GPI-6
g641000_max_min_dd,numerical,654,641000,SALICYLATES***,GPI-6
g642000_claim_cnt,numerical,24,642000,ANALGESICS OTHER***,GPI-6
g642000_flag,numerical,2,642000,ANALGESICS OTHER***,GPI-6
g642000_index_max_dd,numerical,498,642000,ANALGESICS OTHER***,GPI-6
g642000_index_min_dd,numerical,551,642000,ANALGESICS OTHER***,GPI-6
g642000_max_min_dd,numerical,253,642000,ANALGESICS OTHER***,GPI-6
g651000_claim_cnt,numerical,82,651000,OPIOID AGONISTS***,GPI-6
g651000_flag,numerical,2,651000,OPIOID AGONISTS***,GPI-6
g651000_index_max_dd,numerical,732,651000,OPIOID AGONISTS***,GPI-6
g651000_index_min_dd,numerical,732,651000,OPIOID AGONISTS***,GPI-6
g651000_max_min_dd,numerical,732,651000,OPIOID AGONISTS***,GPI-6
g659900_claim_cnt,numerical,46,659900,OPIOID COMBINATIONS***,GPI-6
g659900_flag,numerical,2,659900,OPIOID COMBINATIONS***,GPI-6
g659900_index_max_dd,numerical,732,659900,OPIOID COMBINATIONS***,GPI-6
g659900_index_min_dd,numerical,732,659900,OPIOID COMBINATIONS***,GPI-6
g659900_max_min_dd,numerical,721,659900,OPIOID COMBINATIONS***,GPI-6
g659910_claim_cnt,numerical,36,659910,CODEINE COMBINATIONS***,GPI-6
g659910_flag,numerical,2,659910,CODEINE COMBINATIONS***,GPI-6
g659910_index_max_dd,numerical,727,659910,CODEINE COMBINATIONS***,GPI-6
g659910_index_min_dd,numerical,730,659910,CODEINE COMBINATIONS***,GPI-6
g659910_max_min_dd,numerical,555,659910,CODEINE COMBINATIONS***,GPI-6
g659917_claim_cnt,numerical,60,659917,HYDROCODONE COMBINATIONS***,GPI-6
g659917_flag,numerical,2,659917,HYDROCODONE COMBINATIONS***,GPI-6
g659917_index_max_dd,numerical,732,659917,HYDROCODONE COMBINATIONS***,GPI-6
g659917_index_min_dd,numerical,732,659917,HYDROCODONE COMBINATIONS***,GPI-6
g659917_max_min_dd,numerical,732,659917,HYDROCODONE COMBINATIONS***,GPI-6
g661000_claim_cnt,numerical,43,661000,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS)***,GPI-6
g661000_flag,numerical,2,661000,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS)***,GPI-6
g661000_index_max_dd,numerical,732,661000,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS)***,GPI-6
g661000_index_min_dd,numerical,732,661000,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS)***,GPI-6
g661000_max_min_dd,numerical,730,661000,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS)***,GPI-6
g661005_claim_cnt,numerical,28,661005,CYCLOOXYGENASE 2 (COX-2) INHIBITORS***,GPI-6
g661005_flag,numerical,2,661005,CYCLOOXYGENASE 2 (COX-2) INHIBITORS***,GPI-6
g661005_index_max_dd,numerical,605,661005,CYCLOOXYGENASE 2 (COX-2) INHIBITORS***,GPI-6
g661005_index_min_dd,numerical,627,661005,CYCLOOXYGENASE 2 (COX-2) INHIBITORS***,GPI-6
g661005_max_min_dd,numerical,530,661005,CYCLOOXYGENASE 2 (COX-2) INHIBITORS***,GPI-6
g680000_claim_cnt,numerical,50,680000,GOUT AGENTS***,GPI-6
g680000_flag,numerical,2,680000,GOUT AGENTS***,GPI-6
g680000_index_max_dd,numerical,659,680000,GOUT AGENTS***,GPI-6
g680000_index_min_dd,numerical,687,680000,GOUT AGENTS***,GPI-6
g680000_max_min_dd,numerical,708,680000,GOUT AGENTS***,GPI-6
g721000_claim_cnt,numerical,33,721000,ANTICONVULSANTS - BENZODIAZEPINES***,GPI-6
g721000_flag,numerical,2,721000,ANTICONVULSANTS - BENZODIAZEPINES***,GPI-6
g721000_index_max_dd,numerical,514,721000,ANTICONVULSANTS - BENZODIAZEPINES***,GPI-6
g721000_index_min_dd,numerical,537,721000,ANTICONVULSANTS - BENZODIAZEPINES***,GPI-6
g721000_max_min_dd,numerical,506,721000,ANTICONVULSANTS - BENZODIAZEPINES***,GPI-6
g726000_claim_cnt,numerical,60,726000,ANTICONVULSANTS - MISC.***,GPI-6
g726000_flag,numerical,2,726000,ANTICONVULSANTS - MISC.***,GPI-6
g726000_index_max_dd,numerical,728,726000,ANTICONVULSANTS - MISC.***,GPI-6
g726000_index_min_dd,numerical,732,726000,ANTICONVULSANTS - MISC.***,GPI-6
g726000_max_min_dd,numerical,729,726000,ANTICONVULSANTS - MISC.***,GPI-6
g732030_claim_cnt,numerical,36,732030,NONERGOLINE DOPAMINE RECEPTOR AGONISTS***,GPI-6
g732030_flag,numerical,2,732030,NONERGOLINE DOPAMINE RECEPTOR AGONISTS***,GPI-6
g732030_index_max_dd,numerical,380,732030,NONERGOLINE DOPAMINE RECEPTOR AGONISTS***,GPI-6
g732030_index_min_dd,numerical,447,732030,NONERGOLINE DOPAMINE RECEPTOR AGONISTS***,GPI-6
g732030_max_min_dd,numerical,422,732030,NONERGOLINE DOPAMINE RECEPTOR AGONISTS***,GPI-6
g751000_claim_cnt,numerical,47,751000,CENTRAL MUSCLE RELAXANTS***,GPI-6
g751000_flag,numerical,2,751000,CENTRAL MUSCLE RELAXANTS***,GPI-6
g751000_index_max_dd,numerical,730,751000,CENTRAL MUSCLE RELAXANTS***,GPI-6
g751000_index_min_dd,numerical,732,751000,CENTRAL MUSCLE RELAXANTS***,GPI-6
g751000_max_min_dd,numerical,715,751000,CENTRAL MUSCLE RELAXANTS***,GPI-6
g772020_claim_cnt,numerical,33,772020,VITAMIN D***,GPI-6
g772020_flag,numerical,2,772020,VITAMIN D***,GPI-6
g772020_index_max_dd,numerical,707,772020,VITAMIN D***,GPI-6
g772020_index_min_dd,numerical,723,772020,VITAMIN D***,GPI-6
g772020_max_min_dd,numerical,676,772020,VITAMIN D***,GPI-6
g797000_claim_cnt,numerical,38,797000,POTASSIUM***,GPI-6
g797000_flag,numerical,2,797000,POTASSIUM***,GPI-6
g797000_index_max_dd,numerical,709,797000,POTASSIUM***,GPI-6
g797000_index_min_dd,numerical,730,797000,POTASSIUM***,GPI-6
g797000_max_min_dd,numerical,724,797000,POTASSIUM***,GPI-6
g797500_claim_cnt,numerical,28,797500,SODIUM***,GPI-6
g797500_flag,numerical,2,797500,SODIUM***,GPI-6
g797500_index_max_dd,numerical,456,797500,SODIUM***,GPI-6
g797500_index_min_dd,numerical,504,797500,SODIUM***,GPI-6
g797500_max_min_dd,numerical,221,797500,SODIUM***,GPI-6
g821000_claim_cnt,numerical,27,821000,COBALAMINS***,GPI-6
g821000_flag,numerical,2,821000,COBALAMINS***,GPI-6
g821000_index_max_dd,numerical,518,821000,COBALAMINS***,GPI-6
g821000_index_min_dd,numerical,602,821000,COBALAMINS***,GPI-6
g821000_max_min_dd,numerical,462,821000,COBALAMINS***,GPI-6
g822000_claim_cnt,numerical,29,822000,FOLIC ACID/FOLATES***,GPI-6
g822000_flag,numerical,2,822000,FOLIC ACID/FOLATES***,GPI-6
g822000_index_max_dd,numerical,484,822000,FOLIC ACID/FOLATES***,GPI-6
g822000_index_min_dd,numerical,565,822000,FOLIC ACID/FOLATES***,GPI-6
g822000_max_min_dd,numerical,528,822000,FOLIC ACID/FOLATES***,GPI-6
g823000_claim_cnt,numerical,31,823000,IRON***,GPI-6
g823000_flag,numerical,2,823000,IRON***,GPI-6
g823000_index_max_dd,numerical,624,823000,IRON***,GPI-6
g823000_index_min_dd,numerical,683,823000,IRON***,GPI-6
g823000_max_min_dd,numerical,571,823000,IRON***,GPI-6
g831010_claim_cnt,numerical,21,831010,LOW MOLECULAR WEIGHT HEPARINS***,GPI-6
g831010_flag,numerical,2,831010,LOW MOLECULAR WEIGHT HEPARINS***,GPI-6
g831010_index_max_dd,numerical,600,831010,LOW MOLECULAR WEIGHT HEPARINS***,GPI-6
g831010_index_min_dd,numerical,615,831010,LOW MOLECULAR WEIGHT HEPARINS***,GPI-6
g831010_max_min_dd,numerical,266,831010,LOW MOLECULAR WEIGHT HEPARINS***,GPI-6
g832000_claim_cnt,numerical,54,832000,COUMARIN ANTICOAGULANTS***,GPI-6
g832000_flag,numerical,2,832000,COUMARIN ANTICOAGULANTS***,GPI-6
g832000_index_max_dd,numerical,686,832000,COUMARIN ANTICOAGULANTS***,GPI-6
g832000_index_min_dd,numerical,693,832000,COUMARIN ANTICOAGULANTS***,GPI-6
g832000_max_min_dd,numerical,715,832000,COUMARIN ANTICOAGULANTS***,GPI-6
g833700_claim_cnt,numerical,29,833700,DIRECT FACTOR XA INHIBITORS***,GPI-6
g833700_flag,numerical,2,833700,DIRECT FACTOR XA INHIBITORS***,GPI-6
g833700_index_max_dd,numerical,599,833700,DIRECT FACTOR XA INHIBITORS***,GPI-6
g833700_index_min_dd,numerical,697,833700,DIRECT FACTOR XA INHIBITORS***,GPI-6
g833700_max_min_dd,numerical,633,833700,DIRECT FACTOR XA INHIBITORS***,GPI-6
g851580_claim_cnt,numerical,38,851580,THIENOPYRIDINE DERIVATIVES***,GPI-6
g851580_flag,numerical,2,851580,THIENOPYRIDINE DERIVATIVES***,GPI-6
g851580_index_max_dd,numerical,705,851580,THIENOPYRIDINE DERIVATIVES***,GPI-6
g851580_index_min_dd,numerical,709,851580,THIENOPYRIDINE DERIVATIVES***,GPI-6
g851580_max_min_dd,numerical,715,851580,THIENOPYRIDINE DERIVATIVES***,GPI-6
g861010_claim_cnt,numerical,22,861010,OPHTHALMIC ANTIBIOTICS***,GPI-6
g861010_flag,numerical,2,861010,OPHTHALMIC ANTIBIOTICS***,GPI-6
g861010_index_max_dd,numerical,731,861010,OPHTHALMIC ANTIBIOTICS***,GPI-6
g861010_index_min_dd,numerical,732,861010,OPHTHALMIC ANTIBIOTICS***,GPI-6
g861010_max_min_dd,numerical,481,861010,OPHTHALMIC ANTIBIOTICS***,GPI-6
g862500_claim_cnt,numerical,31,862500,BETA-BLOCKERS - OPHTHALMIC***,GPI-6
g862500_flag,numerical,2,862500,BETA-BLOCKERS - OPHTHALMIC***,GPI-6
g862500_index_max_dd,numerical,479,862500,BETA-BLOCKERS - OPHTHALMIC***,GPI-6
g862500_index_min_dd,numerical,472,862500,BETA-BLOCKERS - OPHTHALMIC***,GPI-6
g862500_max_min_dd,numerical,516,862500,BETA-BLOCKERS - OPHTHALMIC***,GPI-6
g862599_claim_cnt,numerical,33,862599,BETA-BLOCKERS - OPHTHALMIC COMBINATIONS***,GPI-6
g862599_flag,numerical,2,862599,BETA-BLOCKERS - OPHTHALMIC COMBINATIONS***,GPI-6
g862599_index_max_dd,numerical,478,862599,BETA-BLOCKERS - OPHTHALMIC COMBINATIONS***,GPI-6
g862599_index_min_dd,numerical,488,862599,BETA-BLOCKERS - OPHTHALMIC COMBINATIONS***,GPI-6
g862599_max_min_dd,numerical,544,862599,BETA-BLOCKERS - OPHTHALMIC COMBINATIONS***,GPI-6
g863000_claim_cnt,numerical,27,863000,OPHTHALMIC STEROIDS***,GPI-6
g863000_flag,numerical,2,863000,OPHTHALMIC STEROIDS***,GPI-6
g863000_index_max_dd,numerical,730,863000,OPHTHALMIC STEROIDS***,GPI-6
g863000_index_min_dd,numerical,732,863000,OPHTHALMIC STEROIDS***,GPI-6
g863000_max_min_dd,numerical,564,863000,OPHTHALMIC STEROIDS***,GPI-6
g863099_claim_cnt,numerical,13,863099,OPHTHALMIC STEROID COMBINATIONS***,GPI-6
g863099_flag,numerical,2,863099,OPHTHALMIC STEROID COMBINATIONS***,GPI-6
g863099_index_max_dd,numerical,668,863099,OPHTHALMIC STEROID COMBINATIONS***,GPI-6
g863099_index_min_dd,numerical,670,863099,OPHTHALMIC STEROID COMBINATIONS***,GPI-6
g863099_max_min_dd,numerical,272,863099,OPHTHALMIC STEROID COMBINATIONS***,GPI-6
g863300_claim_cnt,numerical,37,863300,PROSTAGLANDINS - OPHTHALMIC***,GPI-6
g863300_flag,numerical,2,863300,PROSTAGLANDINS - OPHTHALMIC***,GPI-6
g863300_index_max_dd,numerical,622,863300,PROSTAGLANDINS - OPHTHALMIC***,GPI-6
g863300_index_min_dd,numerical,670,863300,PROSTAGLANDINS - OPHTHALMIC***,GPI-6
g863300_max_min_dd,numerical,690,863300,PROSTAGLANDINS - OPHTHALMIC***,GPI-6
g866020_claim_cnt,numerical,34,866020,OPHTHALMIC SELECTIVE ALPHA ADRENERGIC AGONISTS***,GPI-6
g866020_flag,numerical,2,866020,OPHTHALMIC SELECTIVE ALPHA ADRENERGIC AGONISTS***,GPI-6
g866020_index_max_dd,numerical,432,866020,OPHTHALMIC SELECTIVE ALPHA ADRENERGIC AGONISTS***,GPI-6
g866020_index_min_dd,numerical,435,866020,OPHTHALMIC SELECTIVE ALPHA ADRENERGIC AGONISTS***,GPI-6
g866020_max_min_dd,numerical,436,866020,OPHTHALMIC SELECTIVE ALPHA ADRENERGIC AGONISTS***,GPI-6
g868050_claim_cnt,numerical,25,868050,OPHTHALMIC NONSTEROIDAL ANTI-INFLAMMATORY AGENTS***,GPI-6
g868050_flag,numerical,2,868050,OPHTHALMIC NONSTEROIDAL ANTI-INFLAMMATORY AGENTS***,GPI-6
g868050_index_max_dd,numerical,717,868050,OPHTHALMIC NONSTEROIDAL ANTI-INFLAMMATORY AGENTS***,GPI-6
g868050_index_min_dd,numerical,718,868050,OPHTHALMIC NONSTEROIDAL ANTI-INFLAMMATORY AGENTS***,GPI-6
g868050_max_min_dd,numerical,346,868050,OPHTHALMIC NONSTEROIDAL ANTI-INFLAMMATORY AGENTS***,GPI-6
g879910_claim_cnt,numerical,16,879910,OTIC STEROID-ANTI-INFECTIVE COMBINATIONS***,GPI-6
g879910_flag,numerical,2,879910,OTIC STEROID-ANTI-INFECTIVE COMBINATIONS***,GPI-6
g879910_index_max_dd,numerical,631,879910,OTIC STEROID-ANTI-INFECTIVE COMBINATIONS***,GPI-6
g879910_index_min_dd,numerical,625,879910,OTIC STEROID-ANTI-INFECTIVE COMBINATIONS***,GPI-6
g879910_max_min_dd,numerical,236,879910,OTIC STEROID-ANTI-INFECTIVE COMBINATIONS***,GPI-6
g881500_claim_cnt,numerical,25,881500,ANTISEPTICS - MOUTH/THROAT***,GPI-6
g881500_flag,numerical,2,881500,ANTISEPTICS - MOUTH/THROAT***,GPI-6
g881500_index_max_dd,numerical,673,881500,ANTISEPTICS - MOUTH/THROAT***,GPI-6
g881500_index_min_dd,numerical,689,881500,ANTISEPTICS - MOUTH/THROAT***,GPI-6
g881500_max_min_dd,numerical,402,881500,ANTISEPTICS - MOUTH/THROAT***,GPI-6
g891000_claim_cnt,numerical,26,891000,RECTAL STEROIDS***,GPI-6
g891000_flag,numerical,2,891000,RECTAL STEROIDS***,GPI-6
g891000_index_max_dd,numerical,665,891000,RECTAL STEROIDS***,GPI-6
g891000_index_min_dd,numerical,671,891000,RECTAL STEROIDS***,GPI-6
g891000_max_min_dd,numerical,380,891000,RECTAL STEROIDS***,GPI-6
g901000_claim_cnt,numerical,23,901000,ANTIBIOTICS - TOPICAL***,GPI-6
g901000_flag,numerical,2,901000,ANTIBIOTICS - TOPICAL***,GPI-6
g901000_index_max_dd,numerical,718,901000,ANTIBIOTICS - TOPICAL***,GPI-6
g901000_index_min_dd,numerical,721,901000,ANTIBIOTICS - TOPICAL***,GPI-6
g901000_max_min_dd,numerical,412,901000,ANTIBIOTICS - TOPICAL***,GPI-6
g901500_claim_cnt,numerical,23,901500,ANTIFUNGALS - TOPICAL***,GPI-6
g901500_flag,numerical,2,901500,ANTIFUNGALS - TOPICAL***,GPI-6
g901500_index_max_dd,numerical,679,901500,ANTIFUNGALS - TOPICAL***,GPI-6
g901500_index_min_dd,numerical,689,901500,ANTIFUNGALS - TOPICAL***,GPI-6
g901500_max_min_dd,numerical,430,901500,ANTIFUNGALS - TOPICAL***,GPI-6
g901540_claim_cnt,numerical,26,901540,IMIDAZOLE-RELATED ANTIFUNGALS - TOPICAL***,GPI-6
g901540_flag,numerical,2,901540,IMIDAZOLE-RELATED ANTIFUNGALS - TOPICAL***,GPI-6
g901540_index_max_dd,numerical,715,901540,IMIDAZOLE-RELATED ANTIFUNGALS - TOPICAL***,GPI-6
g901540_index_min_dd,numerical,721,901540,IMIDAZOLE-RELATED ANTIFUNGALS - TOPICAL***,GPI-6
g901540_max_min_dd,numerical,554,901540,IMIDAZOLE-RELATED ANTIFUNGALS - TOPICAL***,GPI-6
g901599_claim_cnt,numerical,24,901599,ANTIFUNGALS - TOPICAL COMBINATIONS***,GPI-6
g901599_flag,numerical,2,901599,ANTIFUNGALS - TOPICAL COMBINATIONS***,GPI-6
g901599_index_max_dd,numerical,701,901599,ANTIFUNGALS - TOPICAL COMBINATIONS***,GPI-6
g901599_index_min_dd,numerical,707,901599,ANTIFUNGALS - TOPICAL COMBINATIONS***,GPI-6
g901599_max_min_dd,numerical,518,901599,ANTIFUNGALS - TOPICAL COMBINATIONS***,GPI-6
g902100_claim_cnt,numerical,26,902100,ANTI-INFLAMMATORY AGENTS - TOPICAL***,GPI-6
g902100_flag,numerical,2,902100,ANTI-INFLAMMATORY AGENTS - TOPICAL***,GPI-6
g902100_index_max_dd,numerical,658,902100,ANTI-INFLAMMATORY AGENTS - TOPICAL***,GPI-6
g902100_index_min_dd,numerical,678,902100,ANTI-INFLAMMATORY AGENTS - TOPICAL***,GPI-6
g902100_max_min_dd,numerical,410,902100,ANTI-INFLAMMATORY AGENTS - TOPICAL***,GPI-6
g905500_claim_cnt,numerical,40,905500,CORTICOSTEROIDS - TOPICAL***,GPI-6
g905500_flag,numerical,2,905500,CORTICOSTEROIDS - TOPICAL***,GPI-6
g905500_index_max_dd,numerical,732,905500,CORTICOSTEROIDS - TOPICAL***,GPI-6
g905500_index_min_dd,numerical,732,905500,CORTICOSTEROIDS - TOPICAL***,GPI-6
g905500_max_min_dd,numerical,712,905500,CORTICOSTEROIDS - TOPICAL***,GPI-6
g908500_claim_cnt,numerical,27,908500,LOCAL ANESTHETICS - TOPICAL***,GPI-6
g908500_flag,numerical,2,908500,LOCAL ANESTHETICS - TOPICAL***,GPI-6
g908500_index_max_dd,numerical,658,908500,LOCAL ANESTHETICS - TOPICAL***,GPI-6
g908500_index_min_dd,numerical,674,908500,LOCAL ANESTHETICS - TOPICAL***,GPI-6
g908500_max_min_dd,numerical,376,908500,LOCAL ANESTHETICS - TOPICAL***,GPI-6
g941000_claim_cnt,numerical,39,941000,DIAGNOSTIC TESTS***,GPI-6
